

COLOR_GrasSurface
N042.44.32.652 E002.52.07.545
N042.44.32.431 E002.52.07.736
N042.44.32.321 E002.52.07.859
N042.44.32.212 E002.52.07.991
N042.44.31.904 E002.52.08.260
N042.44.31.757 E002.52.08.418
N042.44.31.620 E002.52.08.582
N042.44.31.467 E002.52.08.781
N042.44.31.333 E002.52.09.017
N042.44.31.185 E002.52.09.275
N042.44.31.061 E002.52.09.496
N042.44.30.944 E002.52.09.707
N042.44.30.827 E002.52.09.887
N042.44.30.712 E002.52.10.030
N042.44.30.523 E002.52.10.250
N042.44.30.369 E002.52.10.412
N042.44.30.217 E002.52.10.543
N042.44.27.313 E002.52.12.959
N042.44.27.203 E002.52.13.000
N042.44.27.054 E002.52.13.000
N042.44.26.934 E002.52.12.961
N042.44.26.818 E002.52.12.891
N042.44.26.713 E002.52.12.743
N042.44.26.663 E002.52.12.621
N042.44.25.714 E002.52.13.411
N042.44.25.599 E002.52.13.500
N042.44.25.472 E002.52.13.591
N042.44.25.259 E002.52.13.709
N042.44.22.024 E002.52.15.415
N042.44.21.911 E002.52.15.473
N042.44.21.808 E002.52.15.510
N042.44.21.960 E002.52.16.612
N042.44.21.927 E002.52.16.772
N042.44.21.883 E002.52.16.925
N042.44.21.825 E002.52.17.075
N042.44.21.758 E002.52.17.218
N042.44.21.680 E002.52.17.352
N042.44.21.599 E002.52.17.495
N042.44.21.502 E002.52.17.632
N042.44.21.395 E002.52.17.757
N042.44.21.237 E002.52.17.905
N042.44.20.954 E002.52.18.132
N042.44.10.546 E002.52.27.085
N042.44.10.431 E002.52.27.181
N042.44.10.327 E002.52.27.274
N042.44.10.199 E002.52.27.359
N042.44.10.046 E002.52.27.428
N042.44.09.884 E002.52.27.471
N042.44.09.724 E002.52.27.496
N042.44.09.545 E002.52.27.498
N042.44.09.346 E002.52.27.478
N042.44.09.175 E002.52.27.431
N042.44.09.017 E002.52.27.362
N042.44.08.845 E002.52.27.261
N042.44.08.690 E002.52.27.126
N042.44.08.540 E002.52.26.973
N042.44.08.395 E002.52.26.764
N042.44.08.268 E002.52.26.533
N042.44.07.773 E002.52.26.954
N042.44.08.092 E002.52.27.685
N042.44.08.303 E002.52.28.248
N042.44.09.633 E002.52.31.159
N042.44.10.379 E002.52.30.533
N042.44.10.350 E002.52.30.415
N042.44.10.311 E002.52.30.239
N042.44.10.286 E002.52.30.084
N042.44.10.266 E002.52.29.922
N042.44.10.249 E002.52.29.772
N042.44.10.245 E002.52.29.636
N042.44.10.251 E002.52.29.462
N042.44.10.272 E002.52.29.300
N042.44.10.303 E002.52.29.142
N042.44.10.336 E002.52.29.007
N042.44.10.376 E002.52.28.870
N042.44.10.416 E002.52.28.753
N042.44.10.483 E002.52.28.594
N042.44.10.549 E002.52.28.453
N042.44.10.614 E002.52.28.293
N042.44.10.680 E002.52.28.156
N042.44.10.821 E002.52.27.898
N042.44.10.995 E002.52.27.698
N042.44.11.245 E002.52.27.446
N042.44.22.012 E002.52.18.381
N042.44.23.033 E002.52.17.582
N042.44.23.276 E002.52.17.414
N042.44.23.421 E002.52.17.347
N042.44.23.621 E002.52.17.289
N042.44.23.842 E002.52.17.252
N042.44.24.069 E002.52.17.255
N042.44.24.277 E002.52.17.306
N042.44.24.480 E002.52.17.381
N042.44.24.645 E002.52.17.483
N042.44.24.803 E002.52.17.609
N042.44.24.916 E002.52.17.745
N042.44.24.992 E002.52.17.883
N042.44.25.080 E002.52.18.079
N042.44.25.717 E002.52.17.549
N042.44.25.688 E002.52.17.464
N042.44.25.664 E002.52.17.372
N042.44.25.635 E002.52.17.234
N042.44.25.608 E002.52.17.053
N042.44.25.594 E002.52.16.913
N042.44.25.588 E002.52.16.744
N042.44.25.591 E002.52.16.570
N042.44.25.604 E002.52.16.404
N042.44.25.625 E002.52.16.233
N042.44.25.651 E002.52.16.077
N042.44.25.693 E002.52.15.904
N042.44.25.744 E002.52.15.739
N042.44.25.807 E002.52.15.577
N042.44.25.878 E002.52.15.418
N042.44.25.962 E002.52.15.268
N042.44.26.051 E002.52.15.137
N042.44.26.143 E002.52.15.003
N042.44.26.239 E002.52.14.895
N042.44.26.410 E002.52.14.743
N042.44.26.574 E002.52.14.610
N042.44.27.188 E002.52.14.092
N042.44.30.898 E002.52.11.004
N042.44.31.168 E002.52.10.748
N042.44.31.295 E002.52.10.605
N042.44.31.451 E002.52.10.354
N042.44.32.005 E002.52.09.478
N042.44.32.104 E002.52.09.317
N042.44.32.213 E002.52.09.176
N042.44.32.483 E002.52.08.895
N042.44.32.814 E002.52.08.599
N042.44.33.594 E002.52.07.927
N042.44.36.055 E002.52.05.886
N042.44.38.431 E002.52.03.877
N042.44.42.267 E002.52.00.660
N042.44.45.481 E002.51.57.954
N042.44.50.792 E002.51.53.550
N042.44.54.014 E002.51.50.838
N042.44.55.360 E002.51.49.701
N042.44.56.162 E002.51.49.019
N042.44.56.359 E002.51.48.857
N042.44.56.554 E002.51.48.740
N042.44.56.751 E002.51.48.666
N042.44.56.956 E002.51.48.609
N042.44.57.174 E002.51.48.598
N042.44.57.439 E002.51.48.640
N042.44.57.634 E002.51.48.690
N042.44.57.779 E002.51.48.771
N042.44.57.950 E002.51.48.879
N042.44.58.103 E002.51.49.014
N042.44.58.277 E002.51.49.200
N042.44.58.742 E002.51.48.591
N042.44.58.636 E002.51.48.453
N042.44.58.548 E002.51.48.349
N042.44.58.457 E002.51.48.260
N042.44.58.378 E002.51.48.188
N042.44.58.293 E002.51.48.117
N042.45.00.304 E002.51.46.397
N042.45.02.505 E002.51.44.512
N042.45.03.144 E002.51.43.983
N042.45.03.307 E002.51.43.866
N042.45.03.438 E002.51.43.808
N042.45.03.644 E002.51.43.735
N042.45.03.873 E002.51.43.668
N042.45.04.150 E002.51.43.643
N042.45.04.397 E002.51.43.647
N042.45.04.628 E002.51.43.685
N042.45.04.870 E002.51.43.758
N042.45.05.091 E002.51.43.868
N042.45.05.265 E002.51.43.964
N042.45.05.379 E002.51.44.041
N042.45.05.483 E002.51.44.114
N042.45.05.819 E002.51.43.338
N042.45.05.668 E002.51.43.250
N042.45.05.519 E002.51.43.155
N042.45.05.376 E002.51.43.072
N042.45.05.237 E002.51.43.003
N042.45.05.082 E002.51.42.925
N042.45.04.855 E002.51.42.837
N042.45.04.703 E002.51.42.802
N042.45.04.682 E002.51.42.795
N042.45.04.671 E002.51.42.778
N042.45.04.676 E002.51.42.749
N042.45.04.698 E002.51.42.715
N042.45.04.793 E002.51.42.606
N042.45.05.162 E002.51.42.295
N042.45.05.764 E002.51.41.797
N042.45.06.295 E002.51.41.346
N042.45.06.923 E002.51.40.827
N042.45.07.306 E002.51.40.508
N042.45.07.020 E002.51.43.138
N042.45.07.765 E002.51.43.281
N042.45.07.862 E002.51.42.523
N042.45.07.934 E002.51.41.977
N042.45.07.984 E002.51.41.649
N042.45.08.025 E002.51.41.415
N042.45.08.057 E002.51.41.259
N042.45.08.097 E002.51.41.081
N042.45.08.140 E002.51.40.893
N042.45.08.193 E002.51.40.693
N042.45.08.240 E002.51.40.532
N042.45.08.292 E002.51.40.408
N042.45.08.363 E002.51.40.266
N042.45.08.448 E002.51.40.111
N042.45.08.551 E002.51.39.938
N042.45.08.648 E002.51.39.802
N042.45.08.745 E002.51.39.660
N042.45.08.836 E002.51.39.546
N042.45.08.929 E002.51.39.437
N042.45.09.172 E002.51.39.169
N042.45.09.516 E002.51.38.799
N042.45.09.732 E002.51.38.588
N042.45.09.965 E002.51.38.370
N042.45.10.050 E002.51.38.296
N042.45.10.144 E002.51.38.234
N042.45.11.656 E002.51.37.338
N042.45.11.911 E002.51.37.209
N042.45.12.109 E002.51.37.122
N042.45.12.265 E002.51.37.074
N042.45.12.434 E002.51.37.047
N042.45.12.606 E002.51.37.032
N042.45.12.782 E002.51.37.040
N042.45.12.932 E002.51.37.060
N042.45.13.106 E002.51.37.106
N042.45.13.250 E002.51.37.149
N042.45.13.402 E002.51.37.213
N042.45.13.548 E002.51.37.302
N042.45.13.701 E002.51.37.424
N042.45.13.837 E002.51.37.551
N042.45.13.959 E002.51.37.678
N042.45.14.070 E002.51.37.814
N042.45.14.725 E002.51.36.883
N042.45.14.633 E002.51.36.757
N042.45.14.562 E002.51.36.670
N042.45.14.489 E002.51.36.585
N042.45.14.412 E002.51.36.507
N042.45.14.335 E002.51.36.431
N042.45.14.248 E002.51.36.353
N042.45.14.158 E002.51.36.280
N042.45.14.046 E002.51.36.194
N042.45.13.925 E002.51.36.112
N042.45.13.813 E002.51.36.045
N042.45.13.683 E002.51.35.976
N042.45.13.563 E002.51.35.923
N042.45.13.443 E002.51.35.877
N042.45.13.330 E002.51.35.848
N042.45.13.213 E002.51.35.817
N042.45.13.082 E002.51.35.792
N042.45.12.958 E002.51.35.777
N042.45.12.822 E002.51.35.763
N042.45.12.678 E002.51.35.759
N042.45.12.492 E002.51.35.760
N042.45.12.351 E002.51.35.769
N042.45.12.219 E002.51.35.790
N042.45.12.070 E002.51.35.821
N042.45.11.892 E002.51.35.872
N042.45.11.744 E002.51.35.936
N042.45.11.602 E002.51.36.006
N042.45.11.402 E002.51.36.123
N042.45.11.161 E002.51.36.281
N042.45.10.951 E002.51.36.437
N042.45.10.395 E002.51.36.884
N042.45.09.563 E002.51.37.570
N042.45.07.090 E002.51.39.645
N042.45.02.305 E002.51.43.671
N042.45.00.106 E002.51.45.511
N042.44.58.993 E002.51.46.437
N042.44.58.404 E002.51.46.960
N042.44.58.086 E002.51.47.222
N042.44.57.838 E002.51.47.394
N042.44.57.566 E002.51.47.531
N042.44.57.241 E002.51.47.628
N042.44.56.981 E002.51.47.689
N042.44.56.775 E002.51.47.709
N042.44.56.578 E002.51.47.745
N042.44.56.356 E002.51.47.816
N042.44.56.136 E002.51.47.917
N042.44.55.945 E002.51.48.030
N042.44.52.469 E002.51.50.919
N042.44.46.897 E002.51.55.626
N042.44.40.288 E002.52.01.149
N042.44.38.794 E002.52.02.397
N042.44.37.316 E002.52.03.631
N042.44.37.217 E002.52.03.419
N042.44.37.143 E002.52.03.213
N042.44.37.056 E002.52.02.914
N042.44.36.700 E002.52.03.182
N042.44.36.793 E002.52.03.424
N042.44.36.841 E002.52.03.429
N042.44.36.884 E002.52.03.464
N042.44.36.929 E002.52.03.538
N042.44.36.992 E002.52.03.675
N042.44.37.063 E002.52.03.853
N042.44.36.930 E002.52.03.979


COLOR_HardSurface2
N042.44.10.837 E002.52.11.487
N042.44.10.756 E002.52.11.433
N042.44.10.679 E002.52.11.399
N042.44.10.595 E002.52.11.364
N042.44.10.503 E002.52.11.346
N042.44.10.404 E002.52.11.339
N042.44.10.310 E002.52.11.347
N042.44.10.224 E002.52.11.374
N042.44.10.121 E002.52.11.425
N042.44.10.000 E002.52.11.523
N042.44.09.895 E002.52.11.641
N042.44.09.802 E002.52.11.759
N042.44.09.705 E002.52.11.923
N042.44.07.470 E002.52.15.878
N042.44.07.029 E002.52.15.444
N042.44.06.836 E002.52.15.788
N042.44.07.270 E002.52.16.237
N042.44.06.850 E002.52.16.983
N042.44.06.421 E002.52.16.525
N042.44.06.110 E002.52.17.067
N042.44.06.555 E002.52.17.502
N042.44.05.943 E002.52.18.600
N042.44.05.504 E002.52.18.155
N042.44.05.090 E002.52.18.875
N042.44.05.522 E002.52.19.325
N042.44.04.949 E002.52.20.331
N042.44.04.896 E002.52.20.319
N042.44.04.851 E002.52.20.317
N042.44.04.820 E002.52.20.316
N042.44.04.533 E002.52.20.035
N042.44.04.518 E002.52.20.007
N042.44.04.514 E002.52.19.979
N042.44.04.515 E002.52.19.944
N042.44.04.528 E002.52.19.878
N042.44.04.039 E002.52.20.748
N042.44.04.081 E002.52.20.738
N042.44.04.124 E002.52.20.744
N042.44.04.172 E002.52.20.770
N042.44.04.287 E002.52.20.894
N042.44.04.389 E002.52.21.034
N042.44.04.426 E002.52.21.097
N042.44.04.441 E002.52.21.147
N042.44.04.445 E002.52.21.195
N042.44.04.435 E002.52.21.256
N042.44.03.963 E002.52.22.078
N042.44.03.928 E002.52.22.111
N042.44.03.888 E002.52.22.128
N042.44.03.844 E002.52.22.127
N042.44.03.802 E002.52.22.117
N042.44.03.767 E002.52.22.090
N042.44.03.524 E002.52.21.848
N042.44.03.501 E002.52.21.811
N042.44.03.494 E002.52.21.772
N042.44.03.495 E002.52.21.700
N042.44.02.981 E002.52.22.617
N042.44.03.031 E002.52.22.580
N042.44.03.070 E002.52.22.575
N042.44.03.104 E002.52.22.587
N042.44.03.404 E002.52.22.887
N042.44.03.430 E002.52.22.923
N042.44.03.438 E002.52.22.961
N042.44.03.437 E002.52.22.999
N042.44.03.426 E002.52.23.038
N042.44.02.905 E002.52.23.946
N042.44.02.866 E002.52.23.947
N042.44.02.829 E002.52.23.954
N042.44.02.804 E002.52.23.957
N042.44.02.773 E002.52.23.946
N042.44.02.719 E002.52.23.894
N042.44.02.544 E002.52.23.700
N042.44.02.514 E002.52.23.652
N042.44.02.492 E002.52.23.609
N042.44.02.482 E002.52.23.560
N042.44.02.477 E002.52.23.516
N042.44.01.974 E002.52.24.396
N042.44.02.022 E002.52.24.389
N042.44.02.059 E002.52.24.391
N042.44.02.101 E002.52.24.415
N042.44.02.356 E002.52.24.676
N042.44.02.371 E002.52.24.716
N042.44.02.379 E002.52.24.759
N042.44.02.389 E002.52.24.793
N042.44.02.397 E002.52.24.818
N042.44.02.400 E002.52.24.833
N042.44.02.397 E002.52.24.861
N042.44.01.870 E002.52.25.780
N042.44.01.784 E002.52.25.785
N042.44.01.444 E002.52.25.479
N042.44.01.441 E002.52.25.415
N042.44.01.437 E002.52.25.349
N042.44.00.855 E002.52.26.376
N042.44.01.081 E002.52.26.600
N042.44.01.140 E002.52.26.660
N042.44.01.173 E002.52.26.708
N042.44.01.198 E002.52.26.778
N042.44.01.216 E002.52.26.875
N042.44.01.215 E002.52.26.931
N042.44.01.199 E002.52.26.992
N042.44.00.993 E002.52.27.324
N042.44.00.953 E002.52.27.355
N042.44.00.907 E002.52.27.370
N042.44.00.864 E002.52.27.371
N042.44.00.826 E002.52.27.366
N042.44.00.787 E002.52.27.349
N042.44.00.420 E002.52.26.989
N042.44.00.244 E002.52.27.303
N042.44.00.558 E002.52.27.600
N042.44.00.602 E002.52.27.659
N042.44.00.634 E002.52.27.719
N042.44.00.655 E002.52.27.798
N042.44.00.657 E002.52.27.885
N042.44.00.641 E002.52.27.960
N042.44.00.600 E002.52.28.044
N042.44.00.424 E002.52.28.322
N042.44.00.380 E002.52.28.346
N042.44.00.329 E002.52.28.355
N042.44.00.275 E002.52.28.346
N042.44.00.189 E002.52.28.302
N042.43.59.871 E002.52.27.961
N042.43.59.691 E002.52.28.275
N042.44.00.007 E002.52.28.600
N042.44.00.065 E002.52.28.664
N042.44.00.096 E002.52.28.733
N042.44.00.105 E002.52.28.815
N042.44.00.095 E002.52.28.900
N042.44.00.061 E002.52.28.982
N042.43.59.974 E002.52.29.133
N042.43.59.887 E002.52.29.236
N042.43.59.803 E002.52.29.292
N042.43.59.712 E002.52.29.327
N042.43.59.634 E002.52.29.339
N042.43.59.557 E002.52.29.331
N042.43.59.466 E002.52.29.294
N042.43.59.374 E002.52.29.245
N042.43.59.214 E002.52.29.099
N042.43.57.919 E002.52.31.383
N042.43.57.379 E002.52.32.345
N042.43.56.863 E002.52.33.249
N042.43.54.340 E002.52.37.707
N042.43.53.652 E002.52.38.922
N042.43.54.663 E002.52.38.945
N042.43.54.898 E002.52.37.958
N042.43.54.842 E002.52.37.879
N042.43.54.812 E002.52.37.779
N042.43.54.807 E002.52.37.671
N042.43.54.819 E002.52.37.521
N042.43.54.839 E002.52.37.412
N042.43.54.895 E002.52.37.292
N042.43.56.511 E002.52.34.446
N042.43.56.739 E002.52.34.065
N042.43.56.786 E002.52.34.004
N042.43.56.830 E002.52.33.967
N042.43.56.872 E002.52.33.954
N042.43.56.921 E002.52.33.957
N042.43.56.975 E002.52.33.997
N042.43.57.018 E002.52.34.049
N042.43.57.047 E002.52.34.112
N042.43.57.059 E002.52.34.197
N042.43.57.062 E002.52.34.288
N042.43.57.040 E002.52.34.496
N042.43.57.444 E002.52.33.667
N042.43.57.360 E002.52.33.708
N042.43.57.310 E002.52.33.724
N042.43.57.278 E002.52.33.722
N042.43.57.240 E002.52.33.712
N042.43.57.202 E002.52.33.691
N042.43.57.164 E002.52.33.644
N042.43.57.131 E002.52.33.586
N042.43.57.113 E002.52.33.527
N042.43.57.111 E002.52.33.462
N042.43.57.123 E002.52.33.401
N042.43.57.520 E002.52.32.670
N042.43.57.560 E002.52.32.635
N042.43.57.604 E002.52.32.621
N042.43.57.667 E002.52.32.619
N042.43.57.720 E002.52.32.638
N042.43.57.763 E002.52.32.672
N042.43.57.797 E002.52.32.724
N042.43.57.811 E002.52.32.777
N042.43.57.820 E002.52.32.856
N042.43.57.817 E002.52.32.938
N042.43.57.801 E002.52.33.013
N042.43.57.770 E002.52.33.206
N042.43.58.219 E002.52.32.307
N042.43.58.145 E002.52.32.362
N042.43.58.099 E002.52.32.386
N042.43.58.060 E002.52.32.391
N042.43.58.021 E002.52.32.384
N042.43.57.982 E002.52.32.366
N042.43.57.941 E002.52.32.329
N042.43.57.906 E002.52.32.280
N042.43.57.890 E002.52.32.233
N042.43.57.880 E002.52.32.145
N042.43.57.881 E002.52.32.083
N042.43.57.905 E002.52.32.001
N042.43.58.876 E002.52.30.302
N042.43.58.960 E002.52.30.201
N042.43.59.037 E002.52.30.119
N042.43.59.118 E002.52.30.063
N042.43.59.197 E002.52.30.018
N042.43.59.266 E002.52.29.994
N042.43.59.322 E002.52.29.984
N042.44.00.154 E002.52.29.768
N042.44.00.153 E002.52.29.694
N042.44.00.157 E002.52.29.621
N042.44.00.169 E002.52.29.540
N042.44.00.199 E002.52.29.445
N042.44.00.253 E002.52.29.341
N042.44.02.502 E002.52.25.354
N042.44.05.726 E002.52.19.642
N042.44.07.233 E002.52.16.979
N042.44.09.394 E002.52.13.154
N042.44.10.015 E002.52.12.058
N042.44.10.069 E002.52.11.973
N042.44.10.114 E002.52.11.918
N042.44.10.174 E002.52.11.870
N042.44.10.244 E002.52.11.823
N042.44.10.321 E002.52.11.794
N042.44.10.405 E002.52.11.772
N042.44.10.483 E002.52.11.775
N042.44.10.564 E002.52.11.792
N042.44.10.632 E002.52.11.826
N042.44.10.718 E002.52.11.887
N042.44.10.895 E002.52.11.536


COLOR_HardSurface2
N042.43.54.659 E002.52.38.939
N042.43.54.661 E002.52.38.949
N042.43.54.659 E002.52.38.971
N042.43.54.651 E002.52.39.012
N042.43.54.654 E002.52.39.028
N042.43.54.667 E002.52.39.035
N042.43.54.835 E002.52.39.035
N042.43.54.966 E002.52.39.058
N042.43.55.115 E002.52.39.090
N042.43.55.287 E002.52.39.158
N042.43.55.552 E002.52.39.272
N042.43.55.773 E002.52.38.428
N042.43.55.682 E002.52.38.388
N042.43.55.624 E002.52.38.354
N042.43.55.579 E002.52.38.301
N042.43.55.546 E002.52.38.227
N042.43.55.515 E002.52.38.116
N042.43.55.504 E002.52.37.958
N042.43.55.508 E002.52.37.840
N042.43.55.529 E002.52.37.737
N042.43.55.572 E002.52.37.635
N042.43.55.968 E002.52.36.916
N042.43.56.974 E002.52.35.153
N042.43.58.046 E002.52.33.268
N042.43.59.433 E002.52.30.804
N042.43.59.512 E002.52.30.673
N042.43.59.565 E002.52.30.594
N042.43.59.626 E002.52.30.538
N042.43.59.707 E002.52.30.493
N042.43.59.786 E002.52.30.468
N042.43.59.869 E002.52.30.458
N042.43.59.965 E002.52.30.473
N042.44.00.053 E002.52.30.502
N042.44.00.150 E002.52.30.580
N042.44.00.348 E002.52.30.226
N042.44.00.304 E002.52.30.189
N042.44.00.266 E002.52.30.140
N042.44.00.237 E002.52.30.077
N042.44.00.206 E002.52.29.993
N042.44.00.176 E002.52.29.896
N042.44.00.161 E002.52.29.829
N042.44.00.150 E002.52.29.750
N042.43.59.286 E002.52.29.980
N042.43.59.297 E002.52.29.986
N042.43.59.313 E002.52.30.008
N042.43.59.319 E002.52.30.043
N042.43.59.316 E002.52.30.107
N042.43.59.300 E002.52.30.241
N042.43.59.272 E002.52.30.363
N042.43.59.223 E002.52.30.475
N042.43.58.893 E002.52.31.056
N042.43.58.152 E002.52.32.375
N042.43.57.826 E002.52.32.963
N042.43.57.488 E002.52.33.564
N042.43.57.423 E002.52.33.656
N042.43.57.364 E002.52.33.719
N042.43.57.072 E002.52.34.216
N042.43.57.061 E002.52.34.279
N042.43.57.032 E002.52.34.368
N042.43.56.387 E002.52.35.497
N042.43.55.471 E002.52.37.116
N042.43.55.221 E002.52.37.567
N042.43.55.094 E002.52.37.772
N042.43.55.010 E002.52.37.877
N042.43.54.951 E002.52.37.932
N042.43.54.914 E002.52.37.947
N042.43.54.882 E002.52.37.948
N042.43.54.655 E002.52.38.929


COLOR_RunwayConcrete
N042.45.15.240 E002.51.43.035
N042.45.15.324 E002.51.42.933
N042.45.15.395 E002.51.42.786
N042.45.15.440 E002.51.42.612
N042.45.15.493 E002.51.42.160
N042.45.15.553 E002.51.41.471
N042.45.15.596 E002.51.40.730
N042.45.15.612 E002.51.40.285
N042.45.15.622 E002.51.40.036
N042.45.15.620 E002.51.39.757
N042.45.15.614 E002.51.39.554
N042.45.15.606 E002.51.39.361
N042.45.15.591 E002.51.39.180
N042.45.15.573 E002.51.39.032
N042.45.15.542 E002.51.38.858
N042.45.15.497 E002.51.38.624
N042.45.15.442 E002.51.38.398
N042.45.15.378 E002.51.38.182
N042.45.15.304 E002.51.37.971
N042.45.15.227 E002.51.37.769
N042.45.15.159 E002.51.37.602
N042.45.15.094 E002.51.37.472
N042.45.15.009 E002.51.37.310
N042.45.14.924 E002.51.37.166
N042.45.14.849 E002.51.37.048
N042.45.14.775 E002.51.36.948
N042.45.14.722 E002.51.36.877
N042.45.14.065 E002.51.37.810
N042.45.14.137 E002.51.37.909
N042.45.14.205 E002.51.38.012
N042.45.14.281 E002.51.38.146
N042.45.14.347 E002.51.38.273
N042.45.14.412 E002.51.38.421
N042.45.14.464 E002.51.38.551
N042.45.14.516 E002.51.38.717
N042.45.14.568 E002.51.38.904
N042.45.14.617 E002.51.39.151
N042.45.14.658 E002.51.39.372
N042.45.14.683 E002.51.39.556
N042.45.14.696 E002.51.39.737
N042.45.14.698 E002.51.39.910
N042.45.14.690 E002.51.40.086
N042.45.14.674 E002.51.40.274
N042.45.14.651 E002.51.40.463
N042.45.14.630 E002.51.40.631
N042.45.14.603 E002.51.40.784
N042.45.14.572 E002.51.40.921
N042.45.14.503 E002.51.41.183
N042.45.14.451 E002.51.41.358
N042.45.08.069 E002.51.46.724
N042.45.08.005 E002.51.46.758
N042.45.07.942 E002.51.46.768
N042.45.07.884 E002.51.46.765
N042.45.07.818 E002.51.46.758
N042.45.07.747 E002.51.46.731
N042.45.07.673 E002.51.46.694
N042.45.07.620 E002.51.46.652
N042.45.07.574 E002.51.46.597
N042.45.07.533 E002.51.46.536
N042.45.07.484 E002.51.46.453
N042.45.07.455 E002.51.46.367
N042.45.07.429 E002.51.46.252
N042.45.07.420 E002.51.46.126
N042.45.07.422 E002.51.45.991
N042.45.07.435 E002.51.45.863
N042.45.07.767 E002.51.43.265
N042.45.07.021 E002.51.43.124
N042.45.06.842 E002.51.44.774
N042.45.06.779 E002.51.44.644
N042.45.06.712 E002.51.44.510
N042.45.06.664 E002.51.44.418
N042.45.06.606 E002.51.44.316
N042.45.06.525 E002.51.44.190
N042.45.06.426 E002.51.44.019
N042.45.06.328 E002.51.43.873
N042.45.06.223 E002.51.43.742
N042.45.06.113 E002.51.43.610
N042.45.05.998 E002.51.43.488
N042.45.05.908 E002.51.43.403
N042.45.05.811 E002.51.43.330
N042.45.05.478 E002.51.44.112
N042.45.05.599 E002.51.44.233
N042.45.05.741 E002.51.44.375
N042.45.05.875 E002.51.44.548
N042.45.05.995 E002.51.44.705
N042.45.06.111 E002.51.44.883
N042.45.06.210 E002.51.45.053
N042.45.06.287 E002.51.45.228
N042.45.06.343 E002.51.45.398
N042.45.06.408 E002.51.45.635
N042.45.06.461 E002.51.45.831
N042.45.06.497 E002.51.45.989
N042.45.06.533 E002.51.46.145
N042.45.06.560 E002.51.46.309
N042.45.06.567 E002.51.46.450
N042.45.06.568 E002.51.46.613
N042.45.06.560 E002.51.46.776
N042.45.06.535 E002.51.46.947
N042.45.06.500 E002.51.47.128
N042.45.06.462 E002.51.47.293
N042.45.06.427 E002.51.47.405
N042.45.06.377 E002.51.47.562
N042.45.06.309 E002.51.47.747
N042.45.06.229 E002.51.47.935
N042.45.06.149 E002.51.48.109
N042.45.06.055 E002.51.48.276
N042.45.05.977 E002.51.48.400
N042.45.05.894 E002.51.48.514
N042.45.05.806 E002.51.48.620
N042.45.05.735 E002.51.48.693
N042.44.59.275 E002.51.54.101
N042.44.59.106 E002.51.53.944
N042.44.59.406 E002.51.50.866
N042.44.59.415 E002.51.50.697
N042.44.59.412 E002.51.50.522
N042.44.59.405 E002.51.50.357
N042.44.59.388 E002.51.50.199
N042.44.59.359 E002.51.50.043
N042.44.59.311 E002.51.49.837
N042.44.59.259 E002.51.49.651
N042.44.59.200 E002.51.49.491
N042.44.59.142 E002.51.49.338
N042.44.59.073 E002.51.49.182
N042.44.58.996 E002.51.49.018
N042.44.58.918 E002.51.48.874
N042.44.58.833 E002.51.48.730
N042.44.58.779 E002.51.48.640
N042.44.58.735 E002.51.48.578
N042.44.58.268 E002.51.49.197
N042.44.58.350 E002.51.49.310
N042.44.58.430 E002.51.49.442
N042.44.58.503 E002.51.49.582
N042.44.58.567 E002.51.49.745
N042.44.58.621 E002.51.49.888
N042.44.58.660 E002.51.50.030
N042.44.58.698 E002.51.50.182
N042.44.58.721 E002.51.50.308
N042.44.58.752 E002.51.50.413
N042.44.58.781 E002.51.50.513
N042.44.58.792 E002.51.50.617
N042.44.58.791 E002.51.50.740
N042.44.58.532 E002.51.53.140
N042.44.58.481 E002.51.53.698
N042.44.58.442 E002.51.53.963
N042.44.58.392 E002.51.54.210
N042.44.58.334 E002.51.54.405
N042.44.58.263 E002.51.54.596
N042.44.58.189 E002.51.54.770
N042.44.58.120 E002.51.54.919
N042.44.58.052 E002.51.55.042
N042.44.57.968 E002.51.55.159
N042.44.57.873 E002.51.55.271
N042.44.28.127 E002.52.20.211
N042.44.27.991 E002.52.20.201
N042.44.27.859 E002.52.20.183
N042.44.27.744 E002.52.20.167
N042.44.27.624 E002.52.20.140
N042.44.27.489 E002.52.20.096
N042.44.27.381 E002.52.20.056
N042.44.27.257 E002.52.20.000
N042.44.27.170 E002.52.19.956
N042.44.27.099 E002.52.19.908
N042.44.27.030 E002.52.19.845
N042.44.26.942 E002.52.19.744
N042.44.26.811 E002.52.19.571
N042.44.26.682 E002.52.19.382
N042.44.26.569 E002.52.19.199
N042.44.26.439 E002.52.18.983
N042.44.26.210 E002.52.18.555
N042.44.26.021 E002.52.18.181
N042.44.25.840 E002.52.17.812
N042.44.25.789 E002.52.17.708
N042.44.25.750 E002.52.17.625
N042.44.25.727 E002.52.17.574
N042.44.25.714 E002.52.17.540
N042.44.25.074 E002.52.18.068
N042.44.25.157 E002.52.18.257
N042.44.25.234 E002.52.18.435
N042.44.25.332 E002.52.18.673
N042.44.25.451 E002.52.18.974
N042.44.25.584 E002.52.19.319
N042.44.25.693 E002.52.19.610
N042.44.25.761 E002.52.19.807
N042.44.25.825 E002.52.20.006
N042.44.25.878 E002.52.20.192
N042.44.25.930 E002.52.20.376
N042.44.25.971 E002.52.20.532
N042.44.26.000 E002.52.20.708
N042.44.26.022 E002.52.20.871
N042.44.26.028 E002.52.21.010
N042.44.26.028 E002.52.21.142
N042.44.26.011 E002.52.21.293
