COLOR_GrasSurface          
N047.34.56.304 E007.31.41.649
N047.34.54.999 E007.31.42.482
N047.34.54.980 E007.31.48.742
N047.34.57.196 E007.31.48.736
N047.34.57.175 E007.31.43.466
N047.34.57.373 E007.31.43.305
N047.34.57.025 E007.31.42.234

COLOR_HardSurface3         
N047.35.01.964 E007.31.37.120
N047.35.00.474 E007.31.32.384
N047.34.59.751 E007.31.32.900
N047.34.59.909 E007.31.33.422
N047.34.59.393 E007.31.33.784
N047.34.55.585 E007.31.36.493
N047.34.56.805 E007.31.40.296
N047.34.57.922 E007.31.39.511
N047.34.58.090 E007.31.40.070
N047.34.59.388 E007.31.38.965

COLOR_HardSurface3         
N047.35.02.214 E007.31.36.949
N047.35.02.671 E007.31.36.624
N047.35.06.970 E007.31.33.614
N047.35.09.477 E007.31.31.881
N047.35.10.222 E007.31.31.380
N047.35.10.102 E007.31.30.991
N047.35.14.372 E007.31.28.040
N047.35.12.626 E007.31.22.525
N047.35.09.249 E007.31.24.402
N047.35.07.669 E007.31.28.557
N047.35.06.837 E007.31.29.120
N047.35.03.708 E007.31.31.276
N047.35.01.010 E007.31.33.213

COLOR_HardSurface3         
N047.36.19.269 E007.31.22.327
N047.36.19.633 E007.31.23.518
N047.36.20.459 E007.31.22.952
N047.36.20.404 E007.31.22.790
