COLOR_GrasSurface
N049.26.50.169 E002.07.58.385
N049.26.50.012 E002.07.58.387
N049.26.49.808 E002.07.58.364
N049.26.49.670 E002.07.58.337
N049.26.49.514 E002.07.58.289
N049.26.49.358 E002.07.58.225
N049.26.49.177 E002.07.58.125
N049.26.48.993 E002.07.57.984
N049.26.48.820 E002.07.57.834
N049.26.48.650 E002.07.57.664
N049.26.48.493 E002.07.57.489
N049.26.48.326 E002.07.57.254
N049.26.48.180 E002.07.57.018
N049.26.48.074 E002.07.56.834
N049.26.47.943 E002.07.56.529
N049.26.47.825 E002.07.56.173
N049.26.47.774 E002.07.55.939
N049.26.47.722 E002.07.55.665
N049.26.47.692 E002.07.55.418
N049.26.47.674 E002.07.55.103
N049.26.47.811 E002.07.55.076
N049.26.47.932 E002.07.55.043
N049.26.48.054 E002.07.54.983
N049.26.48.177 E002.07.54.905
N049.26.48.277 E002.07.54.823
N049.26.48.405 E002.07.54.689
N049.26.48.534 E002.07.54.512
N049.26.48.713 E002.07.51.459
N049.26.48.741 E002.07.51.097
N049.26.48.809 E002.07.50.736
N049.26.48.886 E002.07.50.471
N049.26.48.978 E002.07.50.202
N049.27.00.193 E002.07.24.384
N049.27.00.341 E002.07.24.208
N049.27.00.441 E002.07.24.135
N049.27.00.544 E002.07.24.102
N049.27.00.653 E002.07.24.120
N049.27.00.755 E002.07.24.192
N049.27.00.839 E002.07.24.307
N049.27.00.905 E002.07.24.456
N049.27.00.937 E002.07.24.633
N049.27.00.921 E002.07.25.123
N049.27.00.486 E002.07.35.291
N049.27.01.038 E002.07.35.353
N049.27.01.595 E002.07.22.027
N049.27.01.612 E002.07.21.654
N049.27.01.631 E002.07.21.457
N049.27.01.663 E002.07.21.248
N049.27.01.763 E002.07.20.838
N049.27.01.876 E002.07.20.514
N049.27.15.599 E002.06.48.918
N049.27.15.981 E002.06.48.463
N049.27.16.075 E002.06.48.382
N049.27.16.168 E002.06.48.332
N049.27.16.300 E002.06.48.310
N049.27.16.450 E002.06.48.341
N049.27.16.556 E002.06.48.396
N049.27.16.697 E002.06.48.501
N049.27.16.943 E002.06.48.716
N049.27.17.293 E002.06.49.038
N049.27.17.602 E002.06.49.313
N049.27.17.767 E002.06.49.463
N049.27.17.887 E002.06.49.585
N049.27.18.124 E002.06.49.868
N049.27.19.536 E002.06.51.778
N049.27.20.007 E002.06.50.926
N049.27.18.277 E002.06.48.568
N049.27.18.169 E002.06.48.418
N049.27.18.091 E002.06.48.277
N049.27.17.355 E002.06.46.813
N049.27.17.242 E002.06.46.575
N049.27.17.171 E002.06.46.377
N049.27.17.136 E002.06.46.176
N049.27.17.125 E002.06.45.970
N049.27.17.138 E002.06.45.712
N049.27.17.156 E002.06.45.498
N049.27.17.205 E002.06.45.285
N049.27.17.281 E002.06.45.049
N049.27.22.584 E002.06.32.826
N049.27.22.724 E002.06.32.709
N049.27.22.923 E002.06.32.558
N049.27.23.071 E002.06.32.451
N049.27.23.166 E002.06.32.397
N049.27.23.324 E002.06.32.336
N049.27.23.449 E002.06.32.316
N049.27.23.582 E002.06.32.312
N049.27.23.733 E002.06.32.344
N049.27.23.902 E002.06.32.420
N049.27.24.068 E002.06.32.540
N049.27.26.801 E002.06.34.817
N049.27.27.062 E002.06.34.052
N049.27.24.342 E002.06.31.815
N049.27.24.233 E002.06.31.714
N049.27.24.142 E002.06.31.607
N049.27.24.053 E002.06.31.468
N049.27.23.981 E002.06.31.322
N049.27.23.919 E002.06.31.155
N049.27.23.879 E002.06.30.991
N049.27.23.846 E002.06.30.826
N049.27.23.829 E002.06.30.659
N049.27.23.829 E002.06.30.392
N049.27.23.836 E002.06.30.185
N049.27.23.847 E002.06.29.915
N049.27.28.880 E002.06.18.333
N049.27.30.593 E002.06.17.221
N049.27.31.389 E002.06.15.380
N049.27.29.336 E002.06.13.283
N049.27.20.514 E002.06.33.627
N049.27.20.466 E002.06.33.704
N049.27.20.401 E002.06.33.782
N049.27.20.337 E002.06.33.822
N049.27.20.274 E002.06.33.838
N049.27.20.191 E002.06.33.834
N049.27.20.091 E002.06.33.803
N049.27.20.008 E002.06.33.752
N049.27.19.887 E002.06.33.648
N049.27.19.439 E002.06.33.223
N049.27.19.328 E002.06.33.118
N049.27.16.824 E002.06.30.571
N049.27.16.649 E002.06.30.970
N049.27.19.351 E002.06.33.734
N049.27.19.576 E002.06.34.000
N049.27.19.786 E002.06.34.302
N049.27.19.894 E002.06.34.496
N049.27.19.943 E002.06.34.629
N049.27.19.956 E002.06.34.787
N049.27.19.945 E002.06.34.905
N049.27.19.916 E002.06.35.016
N049.27.17.222 E002.06.41.230

COLOR_RunwayConcrete
N049.27.26.365 E002.07.00.886
N049.27.26.453 E002.07.00.999
N049.27.26.281 E002.07.01.631
N049.27.26.246 E002.07.01.718
N049.27.26.209 E002.07.01.788
N049.27.26.475 E002.07.02.155
N049.27.26.545 E002.07.02.042
N049.27.26.627 E002.07.01.942
N049.27.26.708 E002.07.01.883
N049.27.26.791 E002.07.01.842
N049.27.26.886 E002.07.01.825
N049.27.26.992 E002.07.01.843
N049.27.27.096 E002.07.01.901
N049.27.27.172 E002.07.01.965
N049.27.36.436 E002.07.14.547
N049.27.36.503 E002.07.14.647
N049.27.36.542 E002.07.14.758
N049.27.36.569 E002.07.14.875
N049.27.36.588 E002.07.15.004
N049.27.36.592 E002.07.15.144
N049.27.36.575 E002.07.15.284
N049.27.36.543 E002.07.15.409
N049.27.36.488 E002.07.15.530
N049.27.36.425 E002.07.15.642
N049.27.36.680 E002.07.16.046
N049.27.36.758 E002.07.15.913
N049.27.36.816 E002.07.15.833
N049.27.36.879 E002.07.15.772
N049.27.36.945 E002.07.15.736
N049.27.37.013 E002.07.15.707
N049.27.37.085 E002.07.15.691
N049.27.37.155 E002.07.15.690
N049.27.37.246 E002.07.15.720
N049.27.37.330 E002.07.15.784
N049.27.37.422 E002.07.15.874
N049.27.43.503 E002.07.24.140
N049.27.43.874 E002.07.23.486
N049.27.43.802 E002.07.23.379
N049.27.44.459 E002.07.22.236
N049.27.44.281 E002.07.21.983
N049.27.43.979 E002.07.22.514
N049.27.43.914 E002.07.22.600
N049.27.43.854 E002.07.22.672
N049.27.43.787 E002.07.22.741
N049.27.43.716 E002.07.22.788
N049.27.43.639 E002.07.22.815
N049.27.43.575 E002.07.22.820
N049.27.43.500 E002.07.22.813
N049.27.43.424 E002.07.22.789
N049.27.43.347 E002.07.22.730
N049.27.43.245 E002.07.22.631
N049.27.37.742 E002.07.15.161
N049.27.37.699 E002.07.15.087
N049.27.37.662 E002.07.15.007
N049.27.37.621 E002.07.14.888
N049.27.37.598 E002.07.14.778
N049.27.37.586 E002.07.14.651
N049.27.37.589 E002.07.14.511
N049.27.37.603 E002.07.14.407
N049.27.37.623 E002.07.14.312
N049.27.37.667 E002.07.14.198
N049.27.38.043 E002.07.13.528
N049.27.37.874 E002.07.13.282
N049.27.37.662 E002.07.13.642
N049.27.37.512 E002.07.13.900
N049.27.37.423 E002.07.14.015
N049.27.37.355 E002.07.14.073
N049.27.37.263 E002.07.14.117
N049.27.37.159 E002.07.14.131
N049.27.37.062 E002.07.14.115
N049.27.36.984 E002.07.14.072
N049.27.36.917 E002.07.14.018
N049.27.36.846 E002.07.13.944
N049.27.26.741 E002.07.00.225

COLOR_RunwayGrass
N049.27.25.634 E002.07.02.784
N049.27.25.612 E002.07.02.940
N049.27.25.614 E002.07.03.050
N049.27.25.645 E002.07.03.144
N049.27.35.894 E002.07.17.046
N049.27.35.975 E002.07.17.079
N049.27.36.076 E002.07.17.067
N049.27.36.146 E002.07.17.017
N049.27.36.698 E002.07.16.015
N049.27.36.432 E002.07.15.628
N049.27.36.173 E002.07.16.087
N049.27.36.107 E002.07.16.173
N049.27.36.034 E002.07.16.222
N049.27.35.972 E002.07.16.233
N049.27.35.902 E002.07.16.203
N049.27.35.815 E002.07.16.122
N049.27.26.301 E002.07.03.273
N049.27.26.204 E002.07.03.137
N049.27.26.154 E002.07.03.017
N049.27.26.140 E002.07.02.877
N049.27.26.149 E002.07.02.770
N049.27.26.191 E002.07.02.650
N049.27.26.479 E002.07.02.149
N049.27.26.209 E002.07.01.787
N049.27.25.897 E002.07.02.326
N049.27.25.692 E002.07.02.663

COLOR_Building
 N049.27.12.745 E002.06.29.732
N049.27.14.358 E002.06.26.026
N049.27.14.121 E002.06.25.776
N049.27.14.789 E002.06.24.142
N049.27.14.349 E002.06.23.671
N049.27.13.639 E002.06.25.315
N049.27.13.526 E002.06.25.171
N049.27.11.925 E002.06.28.875

COLOR_Building
N049.27.16.466 E002.06.17.893
N049.27.16.577 E002.06.18.054
N049.27.16.169 E002.06.18.923
N049.27.16.297 E002.06.19.056
N049.27.15.625 E002.06.20.591
N049.27.16.028 E002.06.21.012
N049.27.17.587 E002.06.17.605
N049.27.16.915 E002.06.16.902

COLOR_Building
N049.27.49.101 E002.07.21.393
N049.27.49.584 E002.07.22.044
N049.27.49.994 E002.07.21.339
N049.27.49.495 E002.07.20.677

COLOR_Building
N049.27.48.654 E002.07.20.788
N049.27.49.034 E002.07.21.299
N049.27.49.425 E002.07.20.594
N049.27.49.067 E002.07.20.089

COLOR_Building
N049.27.47.790 E002.07.19.608
N049.27.48.162 E002.07.20.108
N049.27.48.561 E002.07.19.398
N049.27.48.194 E002.07.18.899

COLOR_Building
N049.27.47.355 E002.07.19.007
N049.27.47.723 E002.07.19.514
N049.27.48.118 E002.07.18.825
N049.27.47.759 E002.07.18.312

COLOR_Building
N049.27.46.922 E002.07.18.421
N049.27.47.280 E002.07.18.920
N049.27.47.684 E002.07.18.218
N049.27.47.321 E002.07.17.720

COLOR_Building
N049.27.46.501 E002.07.17.833
N049.27.46.859 E002.07.18.299
N049.27.47.245 E002.07.17.612
N049.27.46.882 E002.07.17.112

COLOR_Building
N049.27.45.581 E002.07.16.674
N049.27.46.385 E002.07.17.759
N049.27.46.820 E002.07.17.011
N049.27.46.018 E002.07.15.906

COLOR_Building
N049.27.45.169 E002.07.16.049
N049.27.45.543 E002.07.16.544
N049.27.45.945 E002.07.15.849
N049.27.45.580 E002.07.15.354

COLOR_Building
N049.27.44.738 E002.07.15.476
N049.27.45.099 E002.07.15.965
N049.27.45.493 E002.07.15.250
N049.27.45.142 E002.07.14.744

COLOR_Building
N049.27.44.298 E002.07.14.875
N049.27.44.664 E002.07.15.357
N049.27.45.073 E002.07.14.653
N049.27.44.702 E002.07.14.154

COLOR_Building
N049.27.43.849 E002.07.14.280
N049.27.44.220 E002.07.14.777
N049.27.44.633 E002.07.14.070
N049.27.44.258 E002.07.13.559

COLOR_Building
N049.27.43.077 E002.07.12.908
N049.27.43.449 E002.07.13.404
N049.27.43.749 E002.07.12.875
N049.27.43.382 E002.07.12.371

COLOR_Building
N049.27.42.007 E002.07.09.715
N049.27.42.493 E002.07.10.350
N049.27.42.826 E002.07.09.774
N049.27.42.321 E002.07.09.131

COLOR_Building
N049.27.42.527 E002.07.09.137
N049.27.42.894 E002.07.09.620
N049.27.43.184 E002.07.09.146
N049.27.42.817 E002.07.08.646

COLOR_Building
N049.27.43.232 E002.07.07.576
N049.27.43.700 E002.07.08.227
N049.27.44.148 E002.07.07.468
N049.27.43.667 E002.07.06.823

COLOR_Building
N049.27.43.754 E002.07.06.714
N049.27.44.240 E002.07.07.342
N049.27.44.666 E002.07.06.575
N049.27.44.193 E002.07.05.935

COLOR_Building
N049.27.44.256 E002.07.05.772
N049.27.44.747 E002.07.06.448
N049.27.45.076 E002.07.05.850
N049.27.44.591 E002.07.05.193

COLOR_Building
N049.27.34.827 E002.06.49.184
N049.27.32.940 E002.06.46.612
N049.27.32.510 E002.06.47.308
N049.27.34.553 E002.06.50.091
N049.27.34.363 E002.06.50.409
N049.27.33.576 E002.06.49.296
N049.27.33.406 E002.06.49.592
N049.27.33.334 E002.06.49.481
N049.27.33.245 E002.06.49.643
N049.27.33.033 E002.06.49.341
N049.27.33.281 E002.06.48.921
N049.27.32.861 E002.06.48.346
N049.27.32.381 E002.06.49.182
N049.27.33.914 E002.06.51.245
N049.27.36.780 E002.06.55.186
N049.27.37.949 E002.06.53.223
N049.27.34.916 E002.06.49.057

COLOR_Building
N049.27.30.910 E002.06.47.203
N049.27.31.874 E002.06.48.490
N049.27.32.166 E002.06.47.977
N049.27.31.210 E002.06.46.659

COLOR_Building
N049.27.29.719 E002.06.44.712
N049.27.29.643 E002.06.44.646
N049.27.29.534 E002.06.44.896
N049.27.29.559 E002.06.44.923
N049.27.29.531 E002.06.44.981
N049.27.29.546 E002.06.44.996
N049.27.29.428 E002.06.45.266
N049.27.29.748 E002.06.45.597
N049.27.29.983 E002.06.45.071
N049.27.30.050 E002.06.45.144
N049.27.31.224 E002.06.42.437
N049.27.30.864 E002.06.42.060

COLOR_Building
N049.27.31.562 E002.06.43.692
N049.27.31.955 E002.06.42.816
N049.27.31.902 E002.06.42.759
N049.27.32.033 E002.06.42.455
N049.27.32.219 E002.06.42.627
N049.27.32.597 E002.06.42.056
N049.27.32.693 E002.06.42.156
N049.27.32.628 E002.06.42.303
N049.27.32.856 E002.06.42.529
N049.27.33.091 E002.06.41.981
N049.27.32.860 E002.06.41.747
N049.27.32.803 E002.06.41.880
N049.27.32.690 E002.06.41.769
N049.27.32.776 E002.06.41.561
N049.27.32.946 E002.06.41.526
N049.27.32.989 E002.06.41.148
N049.27.33.135 E002.06.41.181
N049.27.33.285 E002.06.41.530
N049.27.33.358 E002.06.41.450
N049.27.33.668 E002.06.40.741
N049.27.33.719 E002.06.40.347
N049.27.33.684 E002.06.40.332
N049.27.34.064 E002.06.37.785
N049.27.34.085 E002.06.37.559
N049.27.34.092 E002.06.37.342
N049.27.34.087 E002.06.37.101
N049.27.34.071 E002.06.36.932
N049.27.34.041 E002.06.36.741
N049.27.34.012 E002.06.36.606
N049.27.33.981 E002.06.36.486
N049.27.33.945 E002.06.36.370
N049.27.33.890 E002.06.36.225
N049.27.33.807 E002.06.36.079
N049.27.33.717 E002.06.35.942
N049.27.33.622 E002.06.35.804
N049.27.33.501 E002.06.35.667
N049.27.33.337 E002.06.35.509
N049.27.33.097 E002.06.36.371
N049.27.32.733 E002.06.36.430
N049.27.32.390 E002.06.37.709
N049.27.32.251 E002.06.37.778
N049.27.32.330 E002.06.38.169
N049.27.32.365 E002.06.38.506
N049.27.31.817 E002.06.38.930
N049.27.31.706 E002.06.39.016
N049.27.31.611 E002.06.39.132
N049.27.31.533 E002.06.39.260
N049.27.31.449 E002.06.39.433
N049.27.31.395 E002.06.39.590
N049.27.31.348 E002.06.39.792
N049.27.31.326 E002.06.40.018
N049.27.31.288 E002.06.40.807
N049.27.31.000 E002.06.40.795
N049.27.31.071 E002.06.40.865
N049.27.30.755 E002.06.41.063
N049.27.30.037 E002.06.42.749
N049.27.29.885 E002.06.42.600
N049.27.29.834 E002.06.42.725
N049.27.29.982 E002.06.42.870
N049.27.29.470 E002.06.44.044
N049.27.29.318 E002.06.43.892
N049.27.29.256 E002.06.44.041
N049.27.29.196 E002.06.43.981
N049.27.29.073 E002.06.44.276
N049.27.29.029 E002.06.44.234
N049.27.28.949 E002.06.44.430
N049.27.28.969 E002.06.44.715
N049.27.29.076 E002.06.44.815
N049.27.29.160 E002.06.44.610
N049.27.29.356 E002.06.44.806
N049.27.30.265 E002.06.42.714
N049.27.30.546 E002.06.42.980
N049.27.30.589 E002.06.42.847
N049.27.30.323 E002.06.42.581
N049.27.30.878 E002.06.41.284
N049.27.31.249 E002.06.41.049
N049.27.31.627 E002.06.41.440
N049.27.31.444 E002.06.41.865
N049.27.31.922 E002.06.42.342
N049.27.31.508 E002.06.43.256
N049.27.31.017 E002.06.42.751
N049.27.30.901 E002.06.43.017

COLOR_Building
N049.27.31.995 E002.06.38.473
N049.27.31.927 E002.06.36.490
N049.27.31.799 E002.06.36.502
N049.27.31.787 E002.06.36.536
N049.27.31.468 E002.06.36.544
N049.27.31.546 E002.06.38.676
N049.27.31.944 E002.06.38.649
N049.27.32.001 E002.06.38.833
N049.27.32.093 E002.06.38.783

COLOR_Stopbar
N049.27.27.035 E002.06.34.026
N049.27.26.768 E002.06.34.792
N049.27.26.832 E002.06.34.843
N049.27.27.097 E002.06.34.079

COLOR_Stopbar
N049.27.19.493 E002.06.51.723
N049.27.19.547 E002.06.51.799
N049.27.20.032 E002.06.50.956
N049.27.19.976 E002.06.50.879

COLOR_Stopbar
N049.27.00.485 E002.07.35.303
N049.27.01.038 E002.07.35.373
N049.27.01.041 E002.07.35.307
N049.27.00.486 E002.07.35.244

COLOR_Stopbar
N049.26.50.330 E002.07.58.347
N049.26.50.336 E002.07.59.253
N049.26.50.377 E002.07.59.249
N049.26.50.377 E002.07.58.339

COLOR_Stopbar
N049.27.16.636 E002.06.30.957
N049.27.16.698 E002.06.31.023
N049.27.16.871 E002.06.30.614
N049.27.16.811 E002.06.30.557

COLOR_Stopbar
N049.27.26.820 E002.06.55.937
N049.27.27.499 E002.06.56.896
N049.27.27.547 E002.06.56.812
N049.27.26.876 E002.06.55.859

COLOR_Stopbar
N049.27.38.034 E002.07.13.549
N049.27.38.058 E002.07.13.505
N049.27.37.880 E002.07.13.269
N049.27.37.853 E002.07.13.315

COLOR_Stopbar
N049.27.44.444 E002.07.22.267
N049.27.44.471 E002.07.22.222
N049.27.44.290 E002.07.21.967
N049.27.44.262 E002.07.22.014
