COLOR_Water
N043.39.32.739 E007.12.21.701
N043.39.32.815 E007.12.21.740
N043.39.32.916 E007.12.21.751
N043.39.33.004 E007.12.21.711
N043.39.33.079 E007.12.21.642
N043.39.33.121 E007.12.21.587
N043.39.33.135 E007.12.21.733
N043.39.33.144 E007.12.21.803
N043.39.32.677 E007.12.22.440
N043.39.32.648 E007.12.22.475
N043.39.32.631 E007.12.22.519
N043.39.32.623 E007.12.22.560
N043.39.32.618 E007.12.22.588
N043.39.32.612 E007.12.22.669
N043.39.32.612 E007.12.22.775
N043.39.32.626 E007.12.22.867
N043.39.32.665 E007.12.22.966
N043.39.32.708 E007.12.23.041
N043.39.32.756 E007.12.23.108
N043.39.32.794 E007.12.23.147
N043.39.32.862 E007.12.23.170
N043.39.32.969 E007.12.23.160
N043.39.32.950 E007.12.22.959
N043.39.32.866 E007.12.22.972
N043.39.32.844 E007.12.22.798
N043.39.32.755 E007.12.22.658
N043.39.33.185 E007.12.22.027
N043.39.33.205 E007.12.22.131
N043.39.33.268 E007.12.22.327
N043.39.33.329 E007.12.22.521
N043.39.33.393 E007.12.22.674
N043.39.33.465 E007.12.22.836
N043.39.33.553 E007.12.22.990
N043.39.33.640 E007.12.23.132
N043.39.33.736 E007.12.23.263
N043.39.33.842 E007.12.23.396
N043.39.33.955 E007.12.23.509
N043.39.34.070 E007.12.23.607
N043.39.34.176 E007.12.23.691
N043.39.34.255 E007.12.23.743
N043.39.34.301 E007.12.23.769
N043.39.34.413 E007.12.24.615
N043.39.34.445 E007.12.24.706
N043.39.34.471 E007.12.24.744
N043.39.34.499 E007.12.24.775
N043.39.34.538 E007.12.24.803
N043.39.34.582 E007.12.24.828
N043.39.34.630 E007.12.24.849
N043.39.34.677 E007.12.24.862
N043.39.34.717 E007.12.24.866
N043.39.34.756 E007.12.24.865
N043.39.34.823 E007.12.24.848
N043.39.34.857 E007.12.24.836
N043.39.34.874 E007.12.24.827
N043.39.34.894 E007.12.24.813
N043.39.34.913 E007.12.24.792
N043.39.34.931 E007.12.24.755
N043.39.34.814 E007.12.24.649
N043.39.34.560 E007.12.24.593
N043.39.34.462 E007.12.23.860
N043.39.34.568 E007.12.23.909
N043.39.34.664 E007.12.23.940
N043.39.34.834 E007.12.23.986
N043.39.34.948 E007.12.24.000
N043.39.35.070 E007.12.24.010
N043.39.35.237 E007.12.24.003
N043.39.35.375 E007.12.23.986
N043.39.35.527 E007.12.23.950
N043.39.35.724 E007.12.23.890
N043.39.35.906 E007.12.23.803
N043.39.36.141 E007.12.23.640
N043.39.36.339 E007.12.23.446
N043.39.36.517 E007.12.23.194
N043.39.36.655 E007.12.22.956
N043.39.37.698 E007.12.22.712
N043.39.37.797 E007.12.23.543
N043.39.37.544 E007.12.23.590
N043.39.37.557 E007.12.23.738
N043.39.37.806 E007.12.23.687
N043.39.37.809 E007.12.23.703
N043.39.37.996 E007.12.23.662
N043.39.37.985 E007.12.23.528
N043.39.37.971 E007.12.23.530
N043.39.37.873 E007.12.22.678
N043.39.39.634 E007.12.22.268
N043.39.39.730 E007.12.23.121
N043.39.39.461 E007.12.23.172
N043.39.39.480 E007.12.23.306
N043.39.39.730 E007.12.23.250
N043.39.39.733 E007.12.23.269
N043.39.39.920 E007.12.23.227
N043.39.39.905 E007.12.23.093
N043.39.39.891 E007.12.23.095
N043.39.39.790 E007.12.22.244
N043.39.41.548 E007.12.21.851
N043.39.41.639 E007.12.22.661
N043.39.41.377 E007.12.22.715
N043.39.41.395 E007.12.22.871
N043.39.41.642 E007.12.22.824
N043.39.41.644 E007.12.22.840
N043.39.41.835 E007.12.22.795
N043.39.41.820 E007.12.22.661
N043.39.41.804 E007.12.22.665
N043.39.41.707 E007.12.21.814
N043.39.43.461 E007.12.21.417
N043.39.43.555 E007.12.22.241
N043.39.43.292 E007.12.22.291
N043.39.43.310 E007.12.22.435
N043.39.43.563 E007.12.22.383
N043.39.43.567 E007.12.22.406
N043.39.43.757 E007.12.22.362
N043.39.43.743 E007.12.22.219
N043.39.43.723 E007.12.22.221
N043.39.43.625 E007.12.21.385
N043.39.43.729 E007.12.21.361
N043.39.43.698 E007.12.21.077
N043.39.42.988 E007.12.21.238
N043.39.42.895 E007.12.20.457
N043.39.42.647 E007.12.20.506
N043.39.42.743 E007.12.21.292
N043.39.42.406 E007.12.21.366
N043.39.42.405 E007.12.21.326
N043.39.42.403 E007.12.21.283
N043.39.42.397 E007.12.21.241
N043.39.42.388 E007.12.21.199
N043.39.42.548 E007.12.20.795
N043.39.42.497 E007.12.20.754
N043.39.42.459 E007.12.20.721
N043.39.42.424 E007.12.20.675
N043.39.42.384 E007.12.20.615
N043.39.42.351 E007.12.20.556
N043.39.42.326 E007.12.20.490
N043.39.42.302 E007.12.20.425
N043.39.42.283 E007.12.20.348
N043.39.42.271 E007.12.20.263
N043.39.42.265 E007.12.20.174
N043.39.42.268 E007.12.20.074
N043.39.42.286 E007.12.19.955
N043.39.42.301 E007.12.19.897
N043.39.42.318 E007.12.19.840
N043.39.42.450 E007.12.19.957
N043.39.42.502 E007.12.19.847
N043.39.42.369 E007.12.19.726
N043.39.42.390 E007.12.19.691
N043.39.42.411 E007.12.19.661
N043.39.42.339 E007.12.19.569
N043.39.42.408 E007.12.19.460
N043.39.42.422 E007.12.19.401
N043.39.42.410 E007.12.19.355
N043.39.42.381 E007.12.19.323
N043.39.42.341 E007.12.19.317
N043.39.42.311 E007.12.19.339
N043.39.42.239 E007.12.19.443
N043.39.42.166 E007.12.19.347
N043.39.40.934 E007.12.19.625
N043.39.40.916 E007.12.19.476
N043.39.41.039 E007.12.19.448
N043.39.41.004 E007.12.19.145
N043.39.40.456 E007.12.19.265
N043.39.40.447 E007.12.19.176
N043.39.40.542 E007.12.19.153
N043.39.40.516 E007.12.18.926
N043.39.40.424 E007.12.18.945
N043.39.40.415 E007.12.18.860
N043.39.40.914 E007.12.18.755
N043.39.40.882 E007.12.18.436
N043.39.38.462 E007.12.18.986
N043.39.38.491 E007.12.19.296
N043.39.40.175 E007.12.18.912
N043.39.40.186 E007.12.19.015
N043.39.39.983 E007.12.19.060
N043.39.40.002 E007.12.19.254
N043.39.40.206 E007.12.19.216
N043.39.40.218 E007.12.19.313
N043.39.36.861 E007.12.20.079
N043.39.36.807 E007.12.19.939
N043.39.36.749 E007.12.19.804
N043.39.36.685 E007.12.19.676
N043.39.36.603 E007.12.19.535
N043.39.36.538 E007.12.19.431
N043.39.36.445 E007.12.19.297
N043.39.36.340 E007.12.19.166
N043.39.36.221 E007.12.19.044
N043.39.36.110 E007.12.18.941
N043.39.35.907 E007.12.18.800
N043.39.35.719 E007.12.18.694
N043.39.35.590 E007.12.18.641
N043.39.35.448 E007.12.18.596
N043.39.35.345 E007.12.18.571
N043.39.35.174 E007.12.18.548
N043.39.35.006 E007.12.18.547
N043.39.34.842 E007.12.18.561
N043.39.34.720 E007.12.18.583
N043.39.32.847 E007.12.16.736
N043.39.32.471 E007.12.17.460
N043.39.30.745 E007.12.15.753

COLOR_Building2
N043.39.31.267 E007.12.20.047
N043.39.31.329 E007.12.20.115
N043.39.31.770 E007.12.19.225
N043.39.31.717 E007.12.19.183

COLOR_Building2
N043.39.31.410 E007.12.20.204
N043.39.31.463 E007.12.20.261
N043.39.31.491 E007.12.20.229
N043.39.31.513 E007.12.20.183
N043.39.31.543 E007.12.20.117
N043.39.31.882 E007.12.19.313
N043.39.31.815 E007.12.19.272

COLOR_Building2
N043.39.32.782 E007.12.22.723
N043.39.32.901 E007.12.23.128
N043.39.33.624 E007.12.23.010
N043.39.33.575 E007.12.22.873
N043.39.32.864 E007.12.23.005
N043.39.32.853 E007.12.22.899
N043.39.33.374 E007.12.22.527
N043.39.33.299 E007.12.22.357

COLOR_Building2
N043.39.34.601 E007.12.24.704
N043.39.34.752 E007.12.24.688
N043.39.34.822 E007.12.23.924
N043.39.34.678 E007.12.23.875

COLOR_Building2
N043.39.34.930 E007.12.24.757
N043.39.35.220 E007.12.23.924
N043.39.35.068 E007.12.23.919
N043.39.34.794 E007.12.24.706

COLOR_Building2
N043.39.38.527 E007.12.19.601
N043.39.38.624 E007.12.19.580
N043.39.38.599 E007.12.19.354
N043.39.38.503 E007.12.19.373
N043.39.38.465 E007.12.18.988
N043.39.37.415 E007.12.19.220
N043.39.37.303 E007.12.19.244
N043.39.37.192 E007.12.19.252
N043.39.37.073 E007.12.19.254
N043.39.36.981 E007.12.19.237
N043.39.36.829 E007.12.19.199
N043.39.36.696 E007.12.19.151
N043.39.36.564 E007.12.19.089
N043.39.36.464 E007.12.19.033
N043.39.36.356 E007.12.18.962
N043.39.36.236 E007.12.18.853
N043.39.33.972 E007.12.16.569
N043.39.33.822 E007.12.16.850
N043.39.36.085 E007.12.19.088
N043.39.36.494 E007.12.19.419
N043.39.36.613 E007.12.19.468
N043.39.36.737 E007.12.19.517
N043.39.36.901 E007.12.19.560
N043.39.37.030 E007.12.19.572
N043.39.37.158 E007.12.19.574
N043.39.37.278 E007.12.19.562
N043.39.37.394 E007.12.19.547
N043.39.37.509 E007.12.19.518
N043.39.38.259 E007.12.19.351
N043.39.38.271 E007.12.19.446
N043.39.38.065 E007.12.19.495
N043.39.38.085 E007.12.19.686
N043.39.38.293 E007.12.19.646
N043.39.38.311 E007.12.19.802
N043.39.38.542 E007.12.19.755

COLOR_Building2
N043.39.42.730 E007.12.17.417
N043.39.42.757 E007.12.17.641
N043.39.42.578 E007.12.17.680
N043.39.42.629 E007.12.18.125
N043.39.42.817 E007.12.18.082
N043.39.43.098 E007.12.20.513
N043.39.43.580 E007.12.20.406
N043.39.43.476 E007.12.19.527
N043.39.43.634 E007.12.19.494
N043.39.43.582 E007.12.19.049
N043.39.43.743 E007.12.19.013
N043.39.43.695 E007.12.18.572
N043.39.43.850 E007.12.18.536
N043.39.43.699 E007.12.17.207

COLOR_Building2
N043.39.44.614 E007.12.17.831
N043.39.48.811 E007.12.16.903
N043.39.48.511 E007.12.14.318
N043.39.44.333 E007.12.15.226

COLOR_Building2
N043.39.50.108 E007.12.13.898
N043.39.51.324 E007.12.13.616
N043.39.51.089 E007.12.11.624
N043.39.49.857 E007.12.11.879

COLOR_Building2
N043.39.50.501 E007.12.15.832
N043.39.51.111 E007.12.15.698
N043.39.51.157 E007.12.16.356
N043.39.51.951 E007.12.16.169
N043.39.51.909 E007.12.15.301
N043.39.51.729 E007.12.14.346
N043.39.51.202 E007.12.14.462
N043.39.51.214 E007.12.14.551
N043.39.50.950 E007.12.14.613
N043.39.51.042 E007.12.15.149
N043.39.50.437 E007.12.15.287

COLOR_Building2
N043.39.51.813 E007.12.18.035
N043.39.51.131 E007.12.18.186
N043.39.50.977 E007.12.16.922
N043.39.50.432 E007.12.17.046
N043.39.50.653 E007.12.18.814
N043.39.51.966 E007.12.18.508
N043.39.51.974 E007.12.18.563
N043.39.52.304 E007.12.18.483
N043.39.52.261 E007.12.18.132
N043.39.52.222 E007.12.18.137
N043.39.52.040 E007.12.16.641
N043.39.51.656 E007.12.16.719

COLOR_Building2
N043.39.50.981 E007.12.16.874
N043.39.50.987 E007.12.16.920
N043.39.50.940 E007.12.16.931
N043.39.50.997 E007.12.17.463
N043.39.51.760 E007.12.17.286
N043.39.51.660 E007.12.16.720

COLOR_Building2
N043.39.51.795 E007.12.21.497
N043.39.52.419 E007.12.21.351
N043.39.52.275 E007.12.20.180
N043.39.51.646 E007.12.20.326

COLOR_Building2
N043.39.50.940 E007.12.22.908
N043.39.51.038 E007.12.23.726
N043.39.51.209 E007.12.23.690
N043.39.51.317 E007.12.23.542
N043.39.51.286 E007.12.23.267
N043.39.51.419 E007.12.23.235
N043.39.51.399 E007.12.23.068
N043.39.51.424 E007.12.23.062
N043.39.51.395 E007.12.22.811

COLOR_Building2
N043.39.51.729 E007.12.28.004
N043.39.51.710 E007.12.27.848
N043.39.51.812 E007.12.27.825
N043.39.51.733 E007.12.27.149
N043.39.51.764 E007.12.27.141
N043.39.51.690 E007.12.26.502
N043.39.51.541 E007.12.26.399
N043.39.51.357 E007.12.26.435
N043.39.51.547 E007.12.28.050

COLOR_Building2
N043.39.51.908 E007.12.30.969
N043.39.52.049 E007.12.30.943
N043.39.52.158 E007.12.30.772
N043.39.52.042 E007.12.29.732
N043.39.51.902 E007.12.29.658
N043.39.51.750 E007.12.29.686

COLOR_Building2
N043.39.57.249 E007.12.51.709
N043.39.57.085 E007.12.51.926
N043.39.57.319 E007.12.52.250
N043.39.57.481 E007.12.52.026

COLOR_Building2
N043.39.53.102 E007.12.51.321
N043.39.52.968 E007.12.51.304
N043.39.53.083 E007.12.52.257
N043.39.53.215 E007.12.52.224

COLOR_Building2
N043.39.52.365 E007.12.45.501
N043.39.52.402 E007.12.45.755
N043.39.52.638 E007.12.45.696
N043.39.52.604 E007.12.45.448

COLOR_Building2
N043.39.52.350 E007.12.46.268
N043.39.52.404 E007.12.46.632
N043.39.52.463 E007.12.47.101
N043.39.52.795 E007.12.47.044
N043.39.52.698 E007.12.46.191

COLOR_Building2
N043.39.57.513 E007.12.55.016
N043.39.57.623 E007.12.54.859
N043.39.57.648 E007.12.54.890
N043.39.58.024 E007.12.54.369
N043.39.58.318 E007.12.54.795
N043.39.58.005 E007.12.55.218
N043.39.58.576 E007.12.55.995
N043.39.57.922 E007.12.56.909
N043.39.58.910 E007.12.58.263
N043.39.59.235 E007.12.57.807
N043.39.59.011 E007.12.57.505
N043.39.59.176 E007.12.57.277
N043.39.58.644 E007.12.56.545
N043.39.59.038 E007.12.56.008
N043.39.58.932 E007.12.55.867
N043.39.59.072 E007.12.55.677
N043.39.58.370 E007.12.54.710
N043.39.58.470 E007.12.54.565
N043.39.58.470 E007.12.54.430
N043.39.58.276 E007.12.54.161
N043.39.58.205 E007.12.54.160
N043.39.58.191 E007.12.54.140
N043.39.58.188 E007.12.54.085
N043.39.57.955 E007.12.53.766
N043.39.57.549 E007.12.53.201
N043.39.57.475 E007.12.53.094
N043.39.57.427 E007.12.53.039
N043.39.57.286 E007.12.53.230
N043.39.57.358 E007.12.53.326
N043.39.56.341 E007.12.54.733
N043.39.57.050 E007.12.55.697

COLOR_Building2
N043.39.57.024 E007.12.55.659
N043.39.57.929 E007.12.56.916
N043.39.58.408 E007.12.56.242
N043.39.57.500 E007.12.54.997

COLOR_Building2
N043.40.23.837 E007.13.40.369
N043.40.23.788 E007.13.40.383
N043.40.23.746 E007.13.40.428
N043.40.23.726 E007.13.40.497
N043.40.23.530 E007.13.42.600
N043.40.23.533 E007.13.42.659
N043.40.23.544 E007.13.42.705
N043.40.23.566 E007.13.42.748
N043.40.23.596 E007.13.42.773
N043.40.23.644 E007.13.42.785
N043.40.24.745 E007.13.43.044
N043.40.24.800 E007.13.43.043
N043.40.24.835 E007.13.43.028
N043.40.24.882 E007.13.42.998
N043.40.24.899 E007.13.42.977
N043.40.24.916 E007.13.42.924
N043.40.25.129 E007.13.40.769
N043.40.25.129 E007.13.40.678
N043.40.25.108 E007.13.40.603
N043.40.25.081 E007.13.40.555
N043.40.25.038 E007.13.40.514
N043.40.24.974 E007.13.40.500

COLOR_Building2
N043.39.38.136 E007.12.32.023
N043.39.38.121 E007.12.32.011
N043.39.38.106 E007.12.32.004
N043.39.38.087 E007.12.32.006
N043.39.37.667 E007.12.32.216
N043.39.37.650 E007.12.32.224
N043.39.37.642 E007.12.32.239
N043.39.37.640 E007.12.32.260
N043.39.37.643 E007.12.32.292
N043.39.37.908 E007.12.33.775
N043.39.38.038 E007.12.34.294
N043.39.38.078 E007.12.34.424
N043.39.38.096 E007.12.34.466
N043.39.38.122 E007.12.34.491
N043.39.38.154 E007.12.34.516
N043.39.38.194 E007.12.34.538
N043.39.38.248 E007.12.34.554
N043.39.38.294 E007.12.34.560
N043.39.38.351 E007.12.34.561
N043.39.38.400 E007.12.34.556
N043.39.38.454 E007.12.34.544
N043.39.38.508 E007.12.34.520
N043.39.38.573 E007.12.34.482
N043.39.38.636 E007.12.34.439
N043.39.38.687 E007.12.34.391
N043.39.38.750 E007.12.34.317
N043.39.38.795 E007.12.34.231
N043.39.38.809 E007.12.34.141
N043.39.38.799 E007.12.34.051
N043.39.38.635 E007.12.33.405
N043.39.38.145 E007.12.32.042

COLOR_Building2
N043.39.03.971 E007.12.42.420
N043.39.04.168 E007.12.42.160
N043.39.03.605 E007.12.41.261
N043.39.03.390 E007.12.41.572

COLOR_Building2
N043.39.53.149 E007.12.14.257
N043.39.53.130 E007.12.14.093
N043.39.52.363 E007.12.14.240
N043.39.52.382 E007.12.14.444

COLOR_Building2
N043.39.52.931 E007.12.15.959
N043.39.52.821 E007.12.15.951
N043.39.52.777 E007.12.16.043
N043.39.52.798 E007.12.16.157
N043.39.52.897 E007.12.16.180
N043.39.52.964 E007.12.16.081

COLOR_Building2
N043.39.44.311 E007.12.16.967
N043.39.44.256 E007.12.16.401
N043.39.44.029 E007.12.16.439
N043.39.44.128 E007.12.16.999

COLOR_Building2
N043.39.42.026 E007.12.18.545
N043.39.41.477 E007.12.18.694
N043.39.41.548 E007.12.19.333
N043.39.42.116 E007.12.19.185

COLOR_Building2
N043.39.28.291 E007.12.14.752
N043.39.28.139 E007.12.14.530
N043.39.28.653 E007.12.13.821
N043.39.26.921 E007.12.11.517
N043.39.25.120 E007.12.09.015
N043.39.25.001 E007.12.09.165
N043.39.22.837 E007.12.08.807
N043.39.22.808 E007.12.09.243
N043.39.22.800 E007.12.09.614
N043.39.24.646 E007.12.10.101
N043.39.28.193 E007.12.14.932
N043.39.30.230 E007.12.16.901
N043.39.30.391 E007.12.16.612

COLOR_Building2
N043.39.53.480 E007.12.51.262
N043.39.53.581 E007.12.52.105
N043.39.52.926 E007.12.52.247
N043.39.52.939 E007.12.52.374
N043.39.53.592 E007.12.52.218
N043.39.53.629 E007.12.52.562
N043.39.54.162 E007.12.53.301
N043.39.53.942 E007.12.53.684
N043.39.54.014 E007.12.53.757
N043.39.54.473 E007.12.52.959
N043.39.53.918 E007.12.52.184
N043.39.54.133 E007.12.51.903
N043.39.54.407 E007.12.51.460
N043.39.54.434 E007.12.51.691
N043.39.54.452 E007.12.51.771
N043.39.54.503 E007.12.51.929
N043.39.54.477 E007.12.51.947
N043.39.54.602 E007.12.52.272
N043.39.54.652 E007.12.52.362
N043.39.54.707 E007.12.52.456
N043.39.54.751 E007.12.52.519
N043.39.54.862 E007.12.52.678
N043.39.55.139 E007.12.53.048
N043.39.55.157 E007.12.53.019
N043.39.55.550 E007.12.53.554
N043.39.55.647 E007.12.53.410
N043.39.55.749 E007.12.53.558
N043.39.55.691 E007.12.53.624
N043.39.55.657 E007.12.53.693
N043.39.55.640 E007.12.53.781
N043.39.55.633 E007.12.53.883
N043.39.55.648 E007.12.53.984
N043.39.55.678 E007.12.54.064
N043.39.55.722 E007.12.54.132
N043.39.55.776 E007.12.54.174
N043.39.55.824 E007.12.54.211
N043.39.55.884 E007.12.54.223
N043.39.55.795 E007.12.54.354
N043.39.56.164 E007.12.54.859
N043.39.56.761 E007.12.53.810
N043.39.57.223 E007.12.53.020
N043.39.57.759 E007.12.52.395
N043.39.57.478 E007.12.52.017
N043.39.56.614 E007.12.53.157
N043.39.56.496 E007.12.53.004
N043.39.56.368 E007.12.53.179
N043.39.56.280 E007.12.53.057
N043.39.57.255 E007.12.51.716
N043.39.57.091 E007.12.51.494
N043.39.55.952 E007.12.53.064
N043.39.56.110 E007.12.53.281
N043.39.56.240 E007.12.53.105
N043.39.56.325 E007.12.53.232
N043.39.56.094 E007.12.53.553
N043.39.55.056 E007.12.52.135
N043.39.55.007 E007.12.52.065
N043.39.55.006 E007.12.52.064
N043.39.54.974 E007.12.51.999
N043.39.54.948 E007.12.51.941
N043.39.55.051 E007.12.51.866
N043.39.54.960 E007.12.51.621
N043.39.54.865 E007.12.51.691
N043.39.54.823 E007.12.51.572
N043.39.54.805 E007.12.51.450
N043.39.54.756 E007.12.51.018
N043.39.54.946 E007.12.50.979
N043.39.54.972 E007.12.51.195
N043.39.55.330 E007.12.51.115
N043.39.55.390 E007.12.51.664
N043.39.55.466 E007.12.51.740
N043.39.55.587 E007.12.51.720
N043.39.55.951 E007.12.52.232
N043.39.55.881 E007.12.52.327
N043.39.56.044 E007.12.52.551
N043.39.56.921 E007.12.51.349
N043.39.56.409 E007.12.50.635
N043.39.56.402 E007.12.50.589
N043.39.55.771 E007.12.44.576
N043.39.55.129 E007.12.44.755
N043.39.54.436 E007.12.44.092
N043.39.53.679 E007.12.38.095
N043.39.53.019 E007.12.32.451
N043.39.51.869 E007.12.32.720
N043.39.52.737 E007.12.40.049
N043.39.52.901 E007.12.40.016
N043.39.52.918 E007.12.40.162
N043.39.52.788 E007.12.40.192
N043.39.52.942 E007.12.41.515
N043.39.52.907 E007.12.41.524
N043.39.53.138 E007.12.43.354
N043.39.52.779 E007.12.43.450
N043.39.52.810 E007.12.43.719
N043.39.52.602 E007.12.43.763
N043.39.52.610 E007.12.43.866
N043.39.52.225 E007.12.43.954
N043.39.51.913 E007.12.41.527
N043.39.51.461 E007.12.41.646
N043.39.51.490 E007.12.41.828
N043.39.51.621 E007.12.41.788
N043.39.51.657 E007.12.42.059
N043.39.51.757 E007.12.42.029
N043.39.51.725 E007.12.41.798
N043.39.51.796 E007.12.41.759
N043.39.52.284 E007.12.45.872
N043.39.52.094 E007.12.45.706
N043.39.52.026 E007.12.45.855
N043.39.52.326 E007.12.46.099
N043.39.52.349 E007.12.46.276
N043.39.52.382 E007.12.46.565
N043.39.52.212 E007.12.46.602
N043.39.52.263 E007.12.46.750
N043.39.52.448 E007.12.46.711
N043.39.52.532 E007.12.46.665
N043.39.52.243 E007.12.44.145
N043.39.52.635 E007.12.44.055
N043.39.52.787 E007.12.45.237
N043.39.52.566 E007.12.45.289
N043.39.52.671 E007.12.46.156
N043.39.52.767 E007.12.47.009
N043.39.52.417 E007.12.46.702
N043.39.52.755 E007.12.49.673
N043.39.52.453 E007.12.49.736
N043.39.52.470 E007.12.49.882
N043.39.52.771 E007.12.49.818
N043.39.52.822 E007.12.50.204
N043.39.52.658 E007.12.50.244
N043.39.52.698 E007.12.50.361
N043.39.52.837 E007.12.50.330
N043.39.52.956 E007.12.51.370

COLOR_Building2
N043.39.26.008 E007.12.12.326
N043.39.25.849 E007.12.12.135
N043.39.25.625 E007.12.12.428
N043.39.25.903 E007.12.12.821
N043.39.26.108 E007.12.12.527
N043.39.26.513 E007.12.12.612
N043.39.26.332 E007.12.12.358

COLOR_Building2
N043.39.49.263 E007.12.14.861
N043.39.49.224 E007.12.15.458
N043.39.49.394 E007.12.15.491
N043.39.49.435 E007.12.14.904

COLOR_Building2
N043.39.44.256 E007.12.16.411
N043.39.44.064 E007.12.16.468
N043.39.44.120 E007.12.17.014
N043.39.44.312 E007.12.16.973

COLOR_Building2
N043.39.52.691 E007.12.32.358
N043.39.52.538 E007.12.31.175
N043.39.51.866 E007.12.31.312
N043.39.52.000 E007.12.32.513

COLOR_Building2
N043.39.54.593 E007.12.36.542
N043.39.54.333 E007.12.34.410
N043.39.54.130 E007.12.34.450
N043.39.54.386 E007.12.36.594

COLOR_OtherMarking
N043.38.50.404 E007.12.06.326
N043.38.51.330 E007.12.07.601
N043.38.51.447 E007.12.07.593
N043.38.50.456 E007.12.06.247

COLOR_OtherMarking
N043.38.52.719 E007.12.09.414
N043.38.53.653 E007.12.10.694
N043.38.53.721 E007.12.10.685
N043.38.53.750 E007.12.10.685
N043.38.52.769 E007.12.09.346

COLOR_OtherMarking
N043.39.08.758 E007.12.31.583
N043.39.09.726 E007.12.32.901
N043.39.09.781 E007.12.32.885
N043.39.09.844 E007.12.32.885
N043.39.08.834 E007.12.31.495

COLOR_OtherMarking
N043.39.14.814 E007.12.39.158
N043.39.15.506 E007.12.38.899
N043.39.15.487 E007.12.38.802
N043.39.14.794 E007.12.39.062

COLOR_OtherMarking
N043.39.33.066 E007.13.03.152
N043.39.32.884 E007.13.04.095
N043.39.32.963 E007.13.04.124
N043.39.33.144 E007.13.03.182

COLOR_OtherMarking
N043.39.42.709 E007.13.16.432
N043.39.42.523 E007.13.17.391
N043.39.42.605 E007.13.17.424
N043.39.42.793 E007.13.16.468

COLOR_OtherMarking
N043.39.56.233 E007.13.37.111
N043.39.56.968 E007.13.37.328
N043.39.57.713 E007.13.38.356
N043.39.57.742 E007.13.38.225
N043.39.57.008 E007.13.37.214
N043.39.56.246 E007.13.36.993

COLOR_OtherMarking
N043.40.00.253 E007.13.34.146
N043.39.59.682 E007.13.33.363
N043.39.59.620 E007.13.33.453
N043.40.00.187 E007.13.34.224

COLOR_OtherMarking
N043.39.48.961 E007.13.22.875
N043.39.49.970 E007.13.23.204
N043.39.49.988 E007.13.23.111
N043.39.48.979 E007.13.22.773

COLOR_OtherMarking
N043.39.48.755 E007.13.19.692
N043.39.48.974 E007.13.18.526
N043.39.48.894 E007.13.18.512
N043.39.48.670 E007.13.19.658

COLOR_OtherMarking
N043.39.39.281 E007.13.05.239
N043.39.39.079 E007.13.06.388
N043.39.39.162 E007.13.06.418
N043.39.39.362 E007.13.05.250

COLOR_OtherMarking
N043.39.16.568 E007.12.34.516
N043.39.16.440 E007.12.33.454
N043.39.16.364 E007.12.33.473
N043.39.16.494 E007.12.34.537

COLOR_OtherMarking
N043.39.13.089 E007.12.30.791
N043.39.13.964 E007.12.30.471
N043.39.13.950 E007.12.30.370
N043.39.13.075 E007.12.30.700

COLOR_OtherMarking
N043.39.11.495 E007.12.29.459
N043.39.11.033 E007.12.28.820
N043.39.10.848 E007.12.28.479
N043.39.10.774 E007.12.28.547
N043.39.10.965 E007.12.28.901
N043.39.11.435 E007.12.29.541

COLOR_OtherMarking
N043.39.08.926 E007.12.26.308
N043.39.09.398 E007.12.25.311
N043.39.09.323 E007.12.25.249
N043.39.08.852 E007.12.26.240

COLOR_OtherMarking
N043.39.04.150 E007.12.18.078
N043.39.04.686 E007.12.18.813
N043.39.04.722 E007.12.18.723
N043.39.04.736 E007.12.18.704
N043.39.04.211 E007.12.17.991

COLOR_OtherMarking
N043.39.03.864 E007.12.17.761
N043.39.04.018 E007.12.18.747
N043.39.04.101 E007.12.18.721
N043.39.03.948 E007.12.17.739

COLOR_OtherMarking
N043.39.03.796 E007.12.16.483
N043.39.03.650 E007.12.17.776
N043.39.03.735 E007.12.17.791
N043.39.03.887 E007.12.16.491

COLOR_OtherMarking
N043.39.08.620 E007.12.11.908
N043.39.09.239 E007.12.12.757
N043.39.09.293 E007.12.12.661
N043.39.08.680 E007.12.11.824

COLOR_OtherMarking
N043.39.18.865 E007.12.24.075
N043.39.19.099 E007.12.25.974
N043.39.19.167 E007.12.25.935
N043.39.18.942 E007.12.24.021

COLOR_OtherMarking
N043.39.23.618 E007.12.31.031
N043.39.24.240 E007.12.31.815
N043.39.24.406 E007.12.33.221
N043.39.24.478 E007.12.33.166
N043.39.24.323 E007.12.31.757
N043.39.23.665 E007.12.30.959

COLOR_OtherMarking
N043.39.44.527 E007.13.01.260
N043.39.45.209 E007.13.02.196
N043.39.45.266 E007.13.02.112
N043.39.44.582 E007.13.01.184

COLOR_OtherMarking
N043.39.54.241 E007.13.13.237
N043.39.54.236 E007.13.14.594
N043.39.54.875 E007.13.15.473
N043.39.54.923 E007.13.15.393
N043.39.54.314 E007.13.14.553
N043.39.54.317 E007.13.13.213

COLOR_OtherMarking
N043.40.03.712 E007.13.27.647
N043.40.04.349 E007.13.28.525
N043.40.04.406 E007.13.28.450
N043.40.03.766 E007.13.27.585

COLOR_OtherMarking
N043.40.10.827 E007.13.37.431
N043.40.11.430 E007.13.38.258
N043.40.11.488 E007.13.38.183
