COLOR_GrasSurface         
N043.39.05.307 E001.21.17.194
N043.39.09.377 E001.21.16.650
N043.39.09.358 E001.21.16.388
N043.39.05.231 E001.21.16.942

COLOR_HardSurface4        
N043.39.09.930 E001.21.24.514
N043.39.05.828 E001.21.25.069
N043.39.05.845 E001.21.25.337
N043.39.09.947 E001.21.24.766

COLOR_HardSurface4         
N043.38.02.711 E001.20.53.981
N043.38.02.108 E001.20.56.163
N043.38.00.720 E001.20.56.250
N043.37.58.141 E001.20.58.789
N043.37.57.807 E001.20.59.961
N043.37.56.956 E001.21.00.020
N043.37.56.767 E001.21.01.008
N043.37.55.918 E001.21.00.952
N043.37.55.396 E001.21.02.956
N043.37.53.742 E001.21.03.235
N043.37.53.346 E001.21.05.093
N043.37.51.870 E001.21.05.198
N043.37.51.386 E001.21.06.990
N043.37.50.265 E001.21.07.121
N043.37.49.875 E001.21.07.549
N043.37.49.673 E001.21.09.369
N043.37.48.348 E001.21.09.146
N043.37.48.152 E001.21.09.327
N043.37.47.811 E001.21.08.643
N043.37.48.275 E001.21.07.990
N043.37.47.963 E001.21.07.170
N043.37.47.763 E001.21.06.787
N043.37.47.478 E001.21.06.648
N043.37.47.060 E001.21.06.751
N043.37.46.770 E001.21.07.035
N043.37.46.638 E001.21.07.528
N043.37.46.709 E001.21.14.399
N043.37.46.778 E001.21.15.278
N043.37.47.048 E001.21.16.151
N043.37.47.466 E001.21.16.702
N043.37.48.188 E001.21.17.092
N043.37.49.126 E001.21.16.954
N043.37.49.586 E001.21.16.572
N043.37.49.657 E001.21.15.548
N043.37.48.644 E001.21.13.603
N043.37.50.095 E001.21.12.235
N043.37.50.490 E001.21.10.830
N043.37.52.004 E001.21.10.872
N043.37.52.638 E001.21.09.207
N043.37.53.677 E001.21.08.933
N043.37.54.003 E001.21.08.582
N043.37.54.455 E001.21.07.160
N043.37.55.856 E001.21.06.914
N043.37.56.061 E001.21.05.630
N043.37.57.128 E001.21.04.608
N043.37.57.937 E001.21.04.565
N043.37.58.107 E001.21.03.451
N043.37.58.830 E001.21.02.696
N043.37.59.787 E001.21.02.511
N043.38.00.234 E001.21.02.004
N043.38.00.074 E001.21.01.623
N043.38.00.033 E001.20.59.921
N043.38.00.806 E001.20.59.303
N043.38.01.879 E001.20.59.507
N043.38.02.322 E001.20.59.812
N043.38.02.574 E001.20.59.597
N043.38.02.825 E001.20.58.311
N043.38.03.496 E001.20.57.719
N043.38.04.377 E001.20.57.704
N043.38.04.907 E001.20.57.121
N043.38.05.173 E001.20.55.835
N043.38.05.803 E001.20.55.306
N043.38.07.155 E001.20.55.191
N043.38.05.109 E001.20.51.444
N043.38.04.284 E001.20.53.460

COLOR_HardSurface4         
N043.38.00.179 E001.20.56.035
N043.37.59.309 E001.20.54.547
N043.37.59.167 E001.20.54.296
N043.37.56.951 E001.20.56.595
N043.37.58.175 E001.20.58.801
N043.38.00.729 E001.20.56.263

COLOR_HardSurface4         
N043.37.34.329 E001.21.23.151
N043.37.33.948 E001.21.22.460
N043.37.33.700 E001.21.22.431
N043.37.33.276 E001.21.22.750
N043.37.32.504 E001.21.23.215
N043.37.32.386 E001.21.23.331
N043.37.36.274 E001.21.30.473
N043.37.37.816 E001.21.28.770
N043.37.37.820 E001.21.27.835
N043.37.37.183 E001.21.26.454
N043.37.37.134 E001.21.26.497
N043.37.37.084 E001.21.26.422
N043.37.36.091 E001.21.25.858
N043.37.36.050 E001.21.24.575
N043.37.35.200 E001.21.23.937
N043.37.35.004 E001.21.22.492

COLOR_HardSurface4         
N043.37.34.471 E001.21.32.668
N043.37.34.661 E001.21.32.287
N043.37.34.801 E001.21.32.086
N043.37.36.278 E001.21.30.469
N043.37.35.347 E001.21.28.761
N043.37.32.395 E001.21.23.321
N043.37.28.879 E001.21.23.499
N043.37.28.852 E001.21.21.961
N043.37.28.621 E001.21.21.963
N043.37.28.596 E001.21.21.766
N043.37.28.597 E001.21.21.652
N043.37.28.603 E001.21.21.520
N043.37.28.834 E001.21.21.491
N043.37.28.844 E001.21.20.975
N043.37.28.344 E001.21.20.987
N043.37.28.326 E001.21.20.972
N043.37.28.312 E001.21.20.937
N043.37.28.306 E001.21.20.880
N043.37.28.298 E001.21.20.283
N043.37.26.821 E001.21.20.444
N043.37.26.998 E001.21.20.635
N043.37.27.137 E001.21.20.795
N043.37.27.241 E001.21.20.904
N043.37.27.322 E001.21.21.007
N043.37.27.379 E001.21.21.111
N043.37.27.418 E001.21.21.234
N043.37.27.429 E001.21.21.378
N043.37.27.413 E001.21.21.500
N043.37.27.369 E001.21.21.612
N043.37.27.292 E001.21.21.712
N043.37.27.214 E001.21.21.767
N043.37.27.091 E001.21.21.820
N043.37.26.940 E001.21.21.904
N043.37.26.821 E001.21.21.971
N043.37.26.722 E001.21.22.032
N043.37.26.718 E001.21.22.032
N043.37.26.593 E001.21.22.042
N043.37.26.514 E001.21.22.045
N043.37.26.461 E001.21.22.023
N043.37.26.310 E001.21.22.358
N043.37.27.658 E001.21.24.836
N043.37.28.717 E001.21.23.693
N043.37.29.694 E001.21.24.284
